c274	2
c275	2
c276	2
c277	2
c278	2
c279	2
c280	2
c281	2
c282	2
c283	2
c284	2
c285	2
c286	2
c287	2
c288	2
c289	2
c290	2
c291	2
c292	2
c293	2
c294	2
c295	2
c296	2
c297	2
c298	2
c299	2
c300	2
c301	2
c302	2
c303	2
c304	2
c305	2
c306	2
c307	2
c308	2
c309	2
c310	2
c311	2
c312	2
c313	2
c314	2
c315	2
c316	2
c317	2
c318	2
c319	2
c320	2
c321	2
c322	2
c323	2
c324	2
c325	2
c326	2
c327	2
c328	2
c329	2
c330	2
c331	2
c332	2
c333	2
c334	2
c335	2
c336	2
c337	2
c338	2
c339	2
c340	2
c341	2
c342	2
c343	2
c344	2
c345	2
c346	2
c347	2
c348	2
c349	2
c350	2
c351	2
c352	2
c353	2
c354	2
c355	2
c356	2
c357	2
c358	2
c359	2
c360	2
c361	2
c362	2
c363	2
c364	2
c365	2
c366	2
c367	2
c368	2
c369	2
c370	2
c371	2
c372	2
c373	2
c374	2
c375	2
c376	2
c377	2
c378	2
c379	2
c380	2
c381	2
c382	2
c383	2
c384	2
c385	2
c386	2
c387	2
c388	2
c389	2
c390	2
c391	2
c392	2
c393	2
c394	2
c395	3
c396	3
c397	3
c398	3
c399	3
c400	3
c401	3
c402	3
c403	3
c404	3
c405	3
c406	3
c407	3
c408	3
c409	3
c410	3
c411	3
c412	3
c413	3
c414	3
c415	3
c416	3
c417	3
c418	3
c419	3
c420	3
c421	3
c422	3
c423	3
c424	3
c425	3
c426	3
c427	3
c428	3
c429	3
c430	3
c431	3
c432	3
c433	3
c434	3
c435	3
c436	3
c437	3
c438	3
c439	3
c440	3
c441	3
c442	3
c443	3
c444	3
c445	3
c446	3
c447	3
c448	3
c449	3
c450	3
c451	3
c452	3
c453	3
c454	3
c455	3
c456	3
c457	3
c458	3
c459	3
c460	3
c461	3
c462	3
c463	3
c464	3
c465	3
c466	3
c467	3
c468	3
c469	3
c470	3
c471	3
c472	3
c473	3
c474	3
c475	3
c476	3
c477	3
c478	3
c479	3
c480	3
c481	3
c482	3
c483	3
c484	3
c485	3
c486	3
c487	3
c488	3
c489	3
c490	3
c491	3
c492	3
c493	3
c494	3
c495	3
c496	3
c497	3
c498	3
c499	3
c500	3
c501	3
c502	3
c503	3
c504	3
c505	3
c506	3
c507	3
c508	3
c509	3
c510	3
c511	3
c512	3
c513	3
c514	3
c515	3
c516	3
c517	3
c518	3
c519	3
c520	3
c521	3
c522	3
c523	3
c524	3
c525	3
c526	3
c527	3
c528	3
c529	3
c530	3
c531	3
c532	3
c533	3
c534	3
c535	3
c536	3
c537	3
c538	3
c539	3
c540	3
c541	3
c542	3
c543	3
c544	3
c545	3
c546	3
c547	3
c548	3
c549	3
c550	3
c551	3
c552	3
c553	3
c554	3
c555	3
c556	3
c557	3
c558	3
c559	3
c560	3
c561	3
c562	3
c563	3
c564	3
c565	3
c566	3
c567	3
c568	3
c569	3
c570	3
c571	3
c572	3
c573	3
c574	3
c575	3
c576	3
c577	3
c578	3
c579	3
c580	3
c581	3
c582	3
c583	3
c584	3
c585	3
c586	3
c587	3
c588	3
c589	3
c590	3
c591	3
c592	3
c593	3
c594	3
c595	3
c596	3
c597	3
c598	3
c599	3
c600	3
c601	3
c602	3
c603	3
c604	3
c605	3
c606	3
c607	3
c608	3
c609	3
c610	3
c611	3
c612	3
c613	3
c614	3
c615	3
c616	3
c617	3
c618	3
c619	3
c620	3
c621	3
c622	3
c623	3
c624	3
c625	3
c626	3
c627	3
c628	3
c629	3
c630	3
c631	3
c632	3
c633	3
c634	3
c635	3
c636	3
c637	3
c638	3
c639	3
c640	3
c641	3
c642	3
c643	3
c644	3
c645	3
c646	3
c647	3
c648	3
c649	3
c650	3
c651	3
c652	3
c653	3
c654	3
c655	3
c656	3
c657	3
c658	3
c659	3
c660	3
c661	3
c662	3
c663	3
c664	3
c665	3
c666	3
c667	3
c668	3
c669	3
c670	3
c671	3
c672	3
c673	3
c674	3
c675	3
c676	3
c677	3
c678	3
c679	3
c680	3
c681	3
c682	3
c683	3
c684	3
c685	3
c686	3
c687	3
c688	3
c689	3
c690	3
c691	3
c692	3
c693	3
c694	3
c695	3
c696	3
c697	3
c698	3
c699	3
c700	3
c701	3
c702	3
c703	3
c704	3
c705	3
c706	3
c707	3
c708	3
c709	3
c710	3
c711	3
c712	3
c713	3
c714	3
c715	3
c716	3
c717	3
c718	3
c719	3
c720	3
c721	3
c722	3
c723	3
c724	3
c725	3
c726	3
c727	3
c728	3
c729	3
c730	3
c731	3
c732	3
c733	3
c734	3
c735	3
c736	3
c737	3
c738	3
c739	3
c740	3
c741	3
c742	3
c743	3
c744	3
c745	3
c746	3
c747	3
c748	3
c749	3
