c274	3
c275	3
c276	3
c277	3
c278	3
c279	3
c280	3
c281	3
c282	3
c283	3
c284	3
c285	3
c286	3
c287	3
c288	3
c289	3
c290	3
c291	3
c292	3
c293	3
c294	3
c295	3
c296	3
c297	3
c298	3
c299	3
c300	3
c301	3
c302	3
c303	3
c304	3
c305	3
c306	3
c307	3
c308	3
c309	3
c310	3
c311	3
c312	3
c313	3
c314	3
c315	3
c316	3
c317	3
c318	3
c319	3
c320	3
c321	3
c322	3
c323	3
c324	3
c325	3
c326	3
c327	3
c328	3
c329	3
c330	3
c331	3
c332	3
c333	3
c334	3
c335	3
c336	3
c337	3
c338	3
c339	3
c340	3
c341	3
c342	3
c343	3
c344	3
c345	3
c346	3
c347	3
c348	3
c349	3
c350	3
c351	3
c352	3
c353	3
c354	3
c355	3
c356	3
c357	3
c358	3
c359	3
c360	3
c361	3
c362	3
c363	3
c364	3
c365	3
c366	3
c367	3
c368	3
c369	3
c370	3
c371	3
c372	3
c373	3
c374	3
c375	3
c376	3
c377	3
c378	3
c379	3
c380	3
c381	3
c382	3
c383	3
c384	3
c385	3
c386	3
c387	3
c388	3
c389	3
c390	3
c391	3
c392	3
c393	3
c394	3
c395	4
c396	4
c397	4
c398	4
c399	4
c400	4
c401	4
c402	4
c403	4
c404	4
c405	4
c406	4
c407	4
c408	4
c409	4
c410	4
c411	4
c412	4
c413	4
c414	4
c415	4
c416	4
c417	4
c418	4
c419	4
c420	4
c421	4
c422	4
c423	4
c424	4
c425	4
c426	4
c427	4
c428	4
c429	4
c430	4
c431	4
c432	4
c433	4
c434	4
c435	4
c436	4
c437	4
c438	4
c439	4
c440	4
c441	4
c442	4
c443	4
c444	4
c445	4
c446	4
c447	4
c448	4
c449	4
c450	4
c451	4
c452	4
c453	4
c454	4
c455	4
c456	4
c457	4
c458	4
c459	4
c460	4
c461	4
c462	4
c463	4
c464	4
c465	4
c466	4
c467	4
c468	4
c469	4
c470	4
c471	4
c472	4
c473	4
c474	4
c475	4
c476	4
c477	4
c478	4
c479	4
c480	4
c481	4
c482	4
c483	4
c484	4
c485	4
c486	4
c487	4
c488	4
c489	4
c490	4
c491	4
c492	4
c493	4
c494	4
c495	4
c496	4
c497	4
c498	4
c499	4
c500	4
c501	4
c502	4
c503	4
c504	4
c505	4
c506	4
c507	4
c508	4
c509	4
c510	4
c511	4
c512	4
c513	4
c514	4
c515	4
c516	4
c517	4
c518	4
c519	4
c520	4
c521	4
c522	4
c523	4
c524	4
c525	4
c526	4
c527	4
c528	4
c529	4
c530	4
c531	4
c532	4
c533	4
c534	4
c535	4
c536	4
c537	4
c538	4
c539	4
c540	4
c541	4
c542	4
c543	4
c544	4
c545	4
c546	4
c547	4
c548	4
c549	4
c550	4
c551	4
c552	4
c553	4
c554	4
c555	4
c556	4
c557	4
c558	4
c559	4
c560	4
c561	4
c562	4
c563	4
c564	4
c565	4
c566	4
c567	4
c568	4
c569	4
c570	4
c571	4
c572	4
c573	5
c574	5
c575	5
c576	5
c577	5
c578	5
c579	5
c580	5
c581	5
c582	5
c583	5
c584	5
c585	5
c586	5
c587	5
c588	5
c589	5
c590	5
c591	5
c592	5
c593	5
c594	5
c595	5
c596	5
c597	5
c598	5
c599	5
c600	5
c601	5
c602	5
c603	5
c604	5
c605	5
c606	5
c607	5
c608	5
c609	5
c610	5
c611	5
c612	5
c613	5
c614	5
c615	5
c616	5
c617	5
c618	5
c619	5
c620	5
c621	5
c622	5
c623	5
c624	5
c625	5
c626	5
c627	5
c628	5
c629	5
c630	5
c631	5
c632	5
c633	5
c634	5
c635	5
c636	5
c637	5
c638	5
c639	5
c640	5
c641	5
c642	5
c643	5
c644	5
c645	5
c646	5
c647	5
c648	5
c649	5
c650	5
c651	5
c652	5
c653	5
c654	5
c655	5
c656	5
c657	5
c658	5
c659	5
c660	5
c661	5
c662	5
c663	5
c664	5
c665	5
c666	5
c667	5
c668	5
c669	5
c670	5
c671	5
c672	5
c673	5
c674	5
c675	5
c676	5
c677	5
c678	5
c679	5
c680	5
c681	5
c682	5
c683	5
c684	5
c685	5
c686	5
c687	5
c688	5
c689	5
c690	5
c691	5
c692	5
c693	5
c694	5
c695	5
c696	5
c697	5
c698	5
c699	5
c700	5
c701	5
c702	5
c703	5
c704	5
c705	5
c706	5
c707	5
c708	5
c709	5
c710	5
c711	5
c712	5
c713	5
c714	5
c715	5
c716	5
c717	5
c718	5
c719	5
c720	5
c721	5
c722	5
c723	5
c724	5
c725	5
c726	5
c727	5
c728	5
c729	5
c730	5
c731	5
c732	5
c733	5
c734	5
c735	5
c736	5
c737	5
c738	5
c739	5
c740	5
c741	5
c742	5
c743	5
c744	5
c745	5
c746	5
c747	5
c748	5
c749	5
